 7001548441184000 -2206475416 -5221576968 -3922747157  5583181921 43966161345-61743680927      0      0  -3000    0 WD         -49009
 7001548471184000 -2188522051 -5086846512 -4105792743  6384600104 45845868707-60275620824      0      0  -3000    0 WD         -47686
 7001548501184000 -2168175016 -4946552407 -4284335182  7178817389 47674926857-58741863113      0      0  -2000    0 WD         -45737
 7001548531184000 -2145457212 -4800849574 -4458179940  7964969384 49451363536-57144125376      0      0  -2000    0 WD         -45440
 7001548561184000 -2120394120 -4649898761 -4627137737  8742201905 51173267032-55484192163      0      0  -2000    0 WD         -46222
 7001548591184000 -2093013764 -4493866357 -4791024745  9509671754 52838787667-53763912917      0      0  -2000    0 WD         -53281
 7001548621184000 -2063346684 -4332924206 -4949662779 10266547530 54446139518-51985200112      0      0  -2000    0 WD         -48379
 7001548651184000 -2031425892 -4167249411 -5102879483 11012010476 55993602375-50150027085      0      0  -2000    0 WD         -36218
 7001548681184000 -1997286839 -3997024135 -5250508511 11745255353 57479523463-48260425534      0      0  -2000    0 WD         -38584
 7001548711184000 -1960967370 -3822435398 -5392389694 12465491219 58902318889-46318483123      0      0  -2000    0 WD         -43390
 7001548741184000 -1922507677 -3643674864 -5528369208 13171942146 60260475106-44326341082      0      0  -2000    0 WD         -50315
 7001548771184000 -1881950262 -3460938631 -5658299731 13863847970 61552550240-42286191854      0      0  -2000    0 WD         -60161
 7001548801184000 -1839339879 -3274427015 -5782040592 14540465423 62777175653-40200276801      0      0  -2000    0 WD         -60587
 7001548831184000 -1794723484 -3084344323 -5899457912 15201069370 63933057368-38070883222      0      0  -1000    0 WD         -72012
 7001548861184000 -1748150183 -2890898635 -6010424742 15844953395 65018976954-35900341420      0      0  -1000    0 WD         -82617
 7001548891184000 -1699671171 -2694301568 -6114821182 16471430150 66033792504-33691021939      0      0  -1000    0 WD          11188
 7001548921184000 -1649339678 -2494768051 -6212534502 17079831756 66976439220-31445332593      0      0  -1000    0 WD         249824
 7001548951184000 -1597210905 -2292516092 -6303459249 17669510050 67845929598-29165716086      0      0  -1000    0 WD         349791
 7001548981184000 -1543341970 -2087766542 -6387497346 18239837046 68641353993-26854648209      0      0  -1000    0 WD         186954
 7001549011184000 -1487791842 -1880742867 -6464558193 18790205776 69361881893-24514635734      0      0  -1000    0 WD         132654
 7001549041184000 -1430621279 -1671670900 -6534558750 19320031152 70006763103-22148213182      0      0  -1000    0 WD          74813
 7001549071184000 -1371892762 -1460778608 -6597423620 19828750148 70575327769-19757939254      0      0  -1000    0 WD          48837
 7001549101184000 -1311670427 -1248295843 -6653085114 20315821410 71066985940-17346394614      0      0      0    0 WD          24593
 7001549131184000 -1250020001 -1034454111 -6701483318 20780725533 71481228128-14916180620      0      0      0    0 LD           7953
 7001549161184000 -1187008737  -819486321 -6742566148 21222966558 71817626414-12469916954      0      0      0    0 WD          -2035
 7001549191184000 -1122705337  -603626545 -6776289404 21642073462 72075834381-10010238235      0      0      0    0 WD         -13103
 7001549221184000 -1057179877  -387109773 -6802616808 22037600513 72255586436 -7539791250      0      0      0    0 WD         -17113
 7001549251184000  -990503735  -170171670 -6821520040 22409127010 72356697670 -5061232923      0      0      0    0 WD         -34338
 7001549281184000  -922749512    46951666 -6832978760 22756257083 72379064276 -2577228596      0      0      0    0 WD         -40650
 7001549311184000  -853990961   264023947 -6836980637 23078619840 72322664945   -90450248      0      0      0    0 LD         -41684
 7001549341184000  -784302907   480808949 -6833521362 23375870346 72187562590  2396427227      0      0      0    0 LA         -47720
 7001549371184000  -713761170   697070762 -6822604647 23647690280 71973902980  4880731483      0      0      0    0 LA         -52902
 7001549401184000  -642442489   912574032 -6804242214 23893787245 71681911062  7359795109      0      0      0    0 LA         -68788
 7001549431184000  -570424438  1127084197 -6778453781 24113894164 71311890218  9830954656      0      0      0    0 LA        -125413
 7001549461184000  -497785356  1340367726 -6745267050 24307769722 70864224801 12291551039      0      0      0    0 LA        -191647
 7001549491184000  -424604266  1552192366 -6704717689 24475199634 70339382088 14738933195      0      0      0    0 LA        -164700
 7001549521184000  -350960791  1762327388 -6656849304 24615997660 69737911605 17170462516      0      0      0    0 LA        -151513
 7001549551184000  -276935071  1970543835 -6601713391 24730006110 69060443343 19583515606      0      0      0    0 LA        -125473
 7001549581184000  -202607674  2176614757 -6539369293 24817095992 68307686708 21975486245      0      0      0    0 LA        -106645
 7001549611184000  -128059515  2380315453 -6469884144 24877166859 67480430627 24343787283      0      0   1000    0 LA         -99464
 7001549641184000   -53371764  2581423709 -6393332805 24910147075 66579544594 26685853878      0      0   1000    0 LA         -92444
 7001549671184000    21374233  2779720038 -6309797794 24915993739 65605977851 28999148460      0      0   1000    0 WA         -85003
 7001549701184000    96097049  2974987918 -6219369194 24894692020 64560756408 31281163945      0      0   1000    0 WA         -79669
 7001549731184000   170715249  3167014020 -6122144566 24846254880 63444980953 33529424449      0      0   1000    0 WA         -74473
 7001549761184000   245147483  3355588423 -6018228848 24770723550 62259826545 35741485862      0      0   1000    0 WA         -69105
 7001549791184000   319312566  3540504847 -5907734261 24668168275 61006543080 37914937901      0      0   1000    0 WA         -62794
 7001549821184000   393129567  3721560874 -5790780204 24538688464 59686455137 40047407639      0      0   1000    0 WA         -63510
 7001549851184000   466517899  3898558169 -5667493131 24382412135 58300960498 42136563015      0      0   1000    0 WA         -55822
 7001549881184000   539397399  4071302697 -5538006431 24199495678 56851528231 44180114910      0      0   2000    0 WA         -54126
 7001549911184000   611688417  4239604938 -5402460291 23990124610 55339697907 46175818818      0      0   2000    0 WA         -61751
 7001549941184000   683311906  4403280094 -5261001564 23754513781 53767078873 48121477930      0      0   2000    0 WA         -69466
 7001549971184000   754189502  4562148298 -5113783617 23492906243 52135348860 50014945982      0      0   2000    0 WA        -142936
 7001550001184000   824243617  4716034819 -4960966175 23205572936 50446253250 51854129873      0      0   2000    0 WA        -222436
 7001550031184000   893397513  4864770261 -4802715160 22892813419 48701603019 53636993672      0      0   2000    0 WA        -162706
 7001550061184000   961575398  5008190753 -4639202511 22554955572 46903270797 55361561189      0      0   2000    0 WA        -140891
 7001550091184000  1028702502  5146138134 -4470606007 22192354662 45053188769 57025916440      0      0   2000    0 WA        -117846
 7001550121184000  1094705164  5278460125 -4297109081 21805393093 43153348157 58628205166      0      0   2000    0 WA        -107564
 7001550151184000  1159510909  5405010511 -4118900634 21394480359 41205797855 60166637423      0      0   2000    0 WA         -87392
 7001550181184000  1223048531  5525649306 -3936174838 20960052728 39212642551 61639489952      0      0   2000    0 WA         -76426
 7001550211184000  1285248172  5640242919 -3749130931 20502572941 37176040935 63045108671      0      0   3000    0 WA         -70172
 7001550241184000  1346041404  5748664314 -3557973005 20022529961 35098203276 64381911343      0      0   3000    0 WA         -64278
 7001550271184000  1405361303  5850793160 -3362909790 19520438516 32981388642 65648389586      0      0   3000    0 WA         -73601
 7001550301184000  1463142526  5946515973 -3164154427 18996838611 30827902743 66843110458      0      0   3000    0 WA         -66003
 7001550331184000  1519321390  6035726254 -2961924242 18452295335 28640095886 67964718737      0      0   3000    0 WA         -52193
 7001550361184000  1573835943  6118324617 -2756440505 17887398280 26420359700 69011939211      0      0   3000    0 WA         -56444
 7001550391184000  1626626038  6194218911 -2547928192 17302760451 24171124147 69983577636      0      0   3000    0 WA         -60465
 7001550421184000  1677633400  6263324329 -2336615736 16699017653 21894855894 70878522046      0      0   3000    0 WA         -55554
 7001550451184000  1726801697  6325563514 -2122734784 16076828153 19594055958 71695745326      0      0   3000    0 WA         -51420
 7001550481184000  1774076602  6380866663 -1906519929 15436871733 17271256078 72434307306      0      0   3000    0 WA         -46185
 7001550511184000  1819405860  6429171609 -1688208456 14779848566 14929015368 73093355743      0      0   3000    0 WA         -40074
 7001550541184000  1862739346  6470423898 -1468040074 14106478621 12569917371 73672127430      0      0   3000    0 WA         -54414
 7001550571184000  1904029123  6504576860 -1246256645 13417501022 10196566690 74169948965      0      0   3000    0 WA         -60141
 7001550601184000  1943229501  6531591668 -1023101917 12713673164  7811586551 74586237276      0      0   3000    0 WA         -32575
 7001550631184000  1980297086  6551437388  -798821249 11995769722  5417616133 74920501254      0      0   3000    0 WA          27913
 7001550661184000  2015190834  6564091025  -573661335 11264581486  3017306654 75172342787      0      0   3000    0 WA          96725
 7001550691184000  2047872096  6569537549  -347869922 10520914474   613318066 75341456917      0      0   3000    0 WA         154432
 7001550721184000  2078304662  6567769920  -121695535  9765589211 -1791684082 75427632330      0      0   3000    0 WA          63876
 7001550751184000  2106454807  6558789099   104612812  8999439916 -4195032055 75430751380      0      0   3000    0 WA          41430
 7001550781184000  2132291324  6542604049   330805890  8223313649 -6594058793 75350789896      0      0   3000    0 WA           8423
 7001550811184000  2155785570  6519231731   556634537  7438069476 -8986100643 75187817450      0      0   3000    0 WA         -13869
 7001550841184000  2176911493  6488697088   781849944  6644577621-11368500375 74941997709      0      0   3000    0 WA         -29041
 7001550871184000  2195645668  6451033019  1006203931  5843718524-13738610506 74613588731      0      0   3000    0 WA         -42606
 7001550901184000  2211967326  6406280349  1229449236  5036381544-16093797237 74202942775      0      0   3000    0 WA         -49944
 7001550931184000  2225858376  6354487776  1451339793  4223462970-18431444013 73710504799      0      0   3000    0 WA         -55425
 7001550961184000  2237303424  6295711823  1671631006  3405864275-20748952759 73136810999      0      0   3000    0 WA         -48892
 7001550991184000  2246289787  6230016777  1890080029  2584491591-23043744827 72482490112      0      0   3000    0 WA          -8178
 7001551021184000  2252807510  6157474627  2106446040  1760255405-25313265305 71748265405      0      0   3000    0 WA          43834
 7001551051184000  2256849371  6078164983  2320490531   934070069-27554989546 70934954152      0      0   3000    0 LA          20341
 7001551081184000  2258410898  5992174976  2531977583   106852930-29766428956 70043464079      0      0   3000    0 LA          10927
 7001551111184000  2257490375  5899599146  2740674128  -720477391-31945132831 69074789307      0      0   3000    0 LA          47392
 7001551141184000  2254088839  5800539328  2946350211 -1547003036-34088689191 68030009427      0      0   3000    0 WA          69276
 7001551171184000  2248210077  5695104530  3148779240 -2371808945-36194727998 66910287548      0      0   3000    0 LA           6514
 7001551201184000  2239860617  5583410806  3347738235 -3193982305-38260921267 65716866852      0      0   3000    0 LA          14070
 7001551231184000  2229049728  5465581136  3543008065 -4012610426-40284982349 64451072462      0      0   3000    0 LA           6057
 7001551261184000  2215789411  5341745287  3734373703 -4826782592-42264670633 63114314244      0      0   3000    0 LA          -9775
 7001551291184000  2200094393  5212039676  3921624476 -5635594165-44197796689 61708083977      0      0   3000    0 LA         -19422
 7001551321184000  2181982104  5076607207  4104554303 -6438148483-46082224249 60233952772      0      0   3000    0 LA         -20385
 7001551351184000  2161472647  4935597109  4282961939 -7233558924-47915875565 58693570340      0      0   2000    0 WA         -21063
 7001551381184000  2138588768  4789164746  4456651193 -8020951682-49696736867 57088657590      0      0   2000    0 WA         -28751
 7001551411184000  2113355817  4637471433  4625431137 -8799464231-51422855076 55421000242      0      0   2000    0 WA         -35743
 7001551441184000  2085801717  4480684254  4789116301 -9568242842-53092336482 53692452262      0      0   2000    0 WA         -63341
 7001551471184000  2055956938  4318975881  4947526880-10326443778-54703352725 51904936014      0      0   2000    0 WA         -91895
 7001551501184000  2023854464  4152524365  5100488933-11073235363-56254144077 50060436985      0      0   2000    0 LA        -107777
 7001551531184000  1989529754  3981512935  5247834562-11807799773-57743019682 48160999369      0      0   2000    0 LA         -90848
 7001551561184000  1953020697  3806129788  5389402089-12529333531-59168356429 46208723318      0      0   2000    0 LA         -86249
 7001551591184000  1914367573  3626567893  5525036219-13237046766-60528598978 44205765940      0      0   2000    0 LA         -86954
 7001551621184000  1873613013  3443024774  5654588215-13930164003-61822264202 42154341357      0      0   2000    0 LA         -84690
 7001551651184000  1830801945  3255702295  5777916065-14607926310-63047944771 40056716477      0      0   2000    0 LA         -79364
 7001551681184000  1785981551  3064806424  5894884628-15269592646-64204309753 37915207008      0      0   1000    0 LA         -78298
 7001551711184000  1739201208  2870547008  6005365783-15914440492-65290105726 35732175050      0      0   1000    0 LA         -71722
 7001551741184000  1690512431  2673137535  6109238560-16541766486-66304158364 33510025725      0      0   1000    0 LA         -73948
 7001551771184000  1639968816  2472794899  6206389263-17150886915-67245372654 31251203748      0      0   1000    0 LA         -73288
 7001551801184000  1587625979  2269739156  6296711591-17741138288-68112732969 28958191460      0      0   1000    0 LA         -71221
 7001551831184000  1533541498  2064193292  6380106739-18311878036-68905304398 26633506867      0      0   1000    0 LA         -73902
 7001551861184000  1477774844  1856382974  6456483509-18862485514-69622234067 24279700366      0      0   1000    0 WA         -67787
 7001551891184000  1420387316  1646536303  6525758397-19392363084-70262751323 21899351241      0      0   1000    0 WA         -71576
 7001551921184000  1361441971  1434883570  6587855678-19900936403-70826167668 19495064842      0      0   1000    0 WA         -68038
 7001551951184000  1301003554  1221657007  6642707478-20387654243-71311876558 17069470362      0      0      0    0 WA         -67436
 7001551981184000  1239138429  1007090545  6690253844-20851988918-71719353508 14625219829      0      0      0    0 WA         -65505
 7001552011184000  1175914507   791419562  6730442813-21293437090-72048157698 12164986597      0      0      0    0 LA         -67217
 7001552041184000  1111401173   574880630  6763230472-21711519917-72297933843  9691462428      0      0      0    0 WA         -73702
 7001552071184000  1045669208   357711258  6788581003-22105783440-72468413968  7207353928      0      0      0    0 WA         -63828
 7001552101184000   978790721   140149625  6806466727-22475799336-72559418015  4715377413      0      0      0    0 WA         -72555
 7001552131184000   910839063   -77565677  6816868121-22821164958-72570851489  2218254511      0      0      0    0 LA         -76669
 7001552161184000   841888758  -295195899  6819773835-23141504053-72502703034  -281288064      0      0      0    0 LD         -76027
 7001552191184000   772015414  -512502384  6815180705-23436468537-72355046515 -2780518735      0      0      0    0 LD         -75185
 7001552221184000   701295642  -729246828  6803093765-23705738480-72128043115 -5276706351      0      0      0    0 LD         -82936
 7001552251184000   629806972  -945191540  6783526236-23949020792-71821939625 -7767124761      0      0      0    0 LD         -88304
 7001552281184000   557627772 -1160099695  6756499506-24166049405-71437067430-10249053810      0      0      0    0 LD         -90837
 7001552311184000   484837168 -1373735589  6722043115-24356586916-70973842861-12719781232      0      0      0    0 WD         -80287
 7001552341184000   411514951 -1585864898  6680194722-24520425570-70432767292-15176606363      0      0      0    0 LD         -72000
 7001552371184000   337741493 -1796254925  6631000065-24657386607-69814426407-17616843637      0      0      0    0 WD         -71261
 7001552401184000   263597660 -2004674858  6574512916-24767319886-69119489437-20037825335      0      0      0    0 WD         -80135
 7001552431184000   189164724 -2210896014  6510795016-24850104142-68348708090-22436904898      0      0      0    0 LD        -100150
 7001552461184000   114524278 -2414692092  6439916012-24905646462-67502914929-24811459704      0      0  -1000    0 LD        -124251
 7001552491184000    39758153 -2615839402  6361953381-24933881672-66583022175-27158892878      0      0  -1000    0 LD        -103763
 7001552521184000   -35051667 -2814117113  6276992348-24934772588-65590020806-29476634227      0      0  -1000    0 LD         -82952
 7001552551184000  -109823129 -3009307486  6185125811-24908311166-64524981331-31762141263      0      0  -1000    0 LD        -118474
 7001552581184000  -184474203 -3201196112  6086454246-24854519687-63389054636-34012903514      0      0  -1000    0 LD        -238030
 7001552611184000  -258922969 -3389572153  5981085609-24773450405-62183469607-36226447586      0      0  -1000    0 LD        -379929
 7001552641184000  -333087708 -3574228573  5869135215-24665184741-60909530597-38400338662      0      0  -1000    0 LD        -426104
 7001552671184000  -406886991 -3754962360  5750725627-24529833769-59568617406-40532181514      0      0  -1000    0 LD        -267247
 7001552701184000  -480239766 -3931574756  5625986528-24367538752-58162185089-42619623818      0      0  -1000    0 LD        -238007
 7001552731184000  -553065450 -4103871477  5495054592-24178470939-56691762334-44660359428      0      0  -2000    0 LD        -163997
 7001552761184000  -625284019 -4271662938  5358073338-23962831800-55158950136-46652130586      0      0  -2000    0 LD         -49127
 7001552791184000  -696816100 -4434764459  5215192981-23720853300-53565420928-48592731341      0      0  -2000    0 LD           8477
 7001552821184000  -767583060 -4592996486  5066570272-23452797398-51912916377-50480011931      0      0  -2000    0 LD         -42665
 7001552851184000  -837507097 -4746184787  4912368322-23158955235-50203243650-52311881414      0      0  -2000    0 LD         -42920
 7001552881184000  -906511324 -4894160648  4752756428-22839646541-48438272972-54086307961      0      0  -2000    0 LD         -44448
 7001552911184000  -974519857 -5036761058  4587909891-22495219636-46619937717-55801320043      0      0  -2000    0 LD         -53596
 7001552941184000 -1041457900 -5173828903  4418009832-22126051540-44750233855-57455010322      0      0  -2000    0 LD         -57260
 7001552971184000 -1107251830 -5305213146  4243242992-21732547568-42831216945-59045539926      0      0  -2000    0 WD         -47921
 7001553001184000 -1171829281 -5430769001  4063801524-21315140258-40864997976-60571140997      0      0  -2000    0 WD         -44765
 7001553031184000 -1235119225 -5550358094  3879882774-20874288059-38853740277-62030117262      0      0  -2000    0 WD         -44611
 7001553061184000 -1297052048 -5663848617  3691689071-20410474797-36799658109-63420844456      0      0  -3000    0 WD         -41129
 7001553091184000 -1357559622 -5771115481  3499427509-19924209857-34705015744-64741772063      0      0  -3000    0 WD         -43233
 7001553121184000 -1416575389 -5872040462  3303309715-19416028246-32572125641-65991426407      0      0  -3000    0 WD         -50404
 7001553151184000 -1474034434 -5966512343  3103551620-18886490026-30403345156-67168413543      0      0  -3000    0 WD        -101106
 7001553181184000 -1529873556 -6054427040  2900373216-18336179455-28201073154-68271420780      0      0  -3000    0 WD        -137084
 7001553211184000 -1584031345 -6135687727  2693998309-17765704395-25967747515-69299217804      0      0  -3000    0 WD         -99493
 7001553241184000 -1636448248 -6210204945  2484654269-17175695888-23705842825-70250658447      0      0  -3000    0 WD         -81347
 7001553271184000 -1687066640 -6277896712  2272571777-16566807503-21417867323-71124682775      0      0  -3000    0 WD         -85747
 7001553301184000 -1735830888 -6338688616  2057984564-15939714523-19106359348-71920318491      0      0  -3000    0 WD         -84859
 7001553331184000 -1782687418 -6392513900  1841129142-15295113041-16773884171-72636681790      0      0  -3000    0 WD         -65354
 7001553361184000 -1827584773 -6439313542  1622244543-14633718928-14423031231-73272978251      0      0  -3000    0 WD         -62469
 7001553391184000 -1870473673 -6479036320  1401572046-13956266962-12056411392-73828503841      0      0  -3000    0 WD         -59355
 7001553421184000 -1911307069 -6511638872  1179354906-13263510167 -9676653987-74302646002      0      0  -3000    0 WD         -57397
 7001553451184000 -1950040199 -6537085750   955838077-12556219106 -7286403484-74694884616      0      0  -3000    0 WD         -63820
 7001553481184000 -1986630636 -6555349456   731267933-11835181010 -4888316158-75004792456      0      0  -3000    0 WD         -46228
 7001553511184000 -2021038341 -6566410475   505891990-11101198892 -2485057303-75232035683      0      0  -3000    0 WD         -20353
 7001553541184000 -2053225703 -6570257300   279958626-10355090509   -79298157-75376374762      0      0  -3000    0 WD         -25276
 7001553571184000 -2083157588 -6566886438    53716793 -9597687165  2326287628-75437664901      0      0  -3000    0 WD         -30162
 7001553601184000 -2110801375 -6556302420  -172584262 -8829832744  4729027273-75415856180      0      0  -3000    0 WD          -6771
 7001553631184000 -2136126989 -6538517789  -398695287 -8052382740  7126252268-75310993788      0      0  -3000    0 WD          13484
 7001553661184000 -2159106941 -6513553082  -624367308 -7266203104  9515302025-75123217916      0      0  -3000    0 WD          -6646
 7001553691184000 -2179716353 -6481436802  -849351912 -6472169017 11893527324-74852763167      0      0  -3000    0 WD         -19406
 7001553721184000 -2197932984 -6442205378 -1073401533 -5671163736 14258293291-74499957832      0      0  -3000    0 WD         -27443
 7001553751184000 -2213737254 -6395903120 -1296269727 -4864077672 16606982265-74065223445      0      0  -3000    0 WD         -38112
 7001553781184000 -2227112266 -6342582159 -1517711456 -4051807574 18936997180-73549074554      0      0  -3000    0 WD         -42406
 7001553811184000 -2238043817 -6282302384 -1737483364 -3235255340 21245765497-72952117785      0      0  -3000    0 WD         -46814
 7001553841184000 -2246520421 -6215131359 -1955344049 -2415326602 23530742387-72275049918      0      0  -3000    0 WD         -56822
 7001553871184000 -2252533309 -6141144238 -2171054334 -1592929484 25789412714-71518656329      0      0  -3000    0 WD         -59498
 7001553901184000 -2256076439 -6060423674 -2384377532  -768973709 28019293213-70683810417      0      0  -3000    0 WD         -64076
 7001553931184000 -2257146503 -5973059718 -2595079702    55630199 30217935612-69771472896      0      0  -3000    0 WD         -46159
 7001553961184000 -2255742920 -5879149709 -2802929921   879971998 32382929954-68782690419      0      0  -3000    0 WD         -41531
 7001553991184000 -2251867842 -5778798156 -3007700528  1703143116 34511907628-67718593669      0      0  -3000    0 WD         -43011
 7001554021184000 -2245526138 -5672116607 -3209167379  2524237994 36602543566-66580395049      0      0  -3000    0 WD         -40820
 7001554051184000 -2236725392 -5559223518 -3407110086  3342354947 38652557650-65369387180      0      0  -3000    0 WD         -53436
 7001554081184000 -2225475884 -5440244117 -3601312262  4156596730 40659717157-64086942339      0      0  -3000    0 WD         -89345
 7001554111184000 -2211790579 -5315310253 -3791561751  4966071407 42621840448-62734510823      0      0  -3000    0 WD        -130520
 7001554141184000 -2195685108 -5184560240 -3977650863  5769893546 44536799551-61313617979      0      0  -3000    0 WD        -107706
 7001554171184000 -2177177748 -5048138695 -4159376594  6567185267 46402521602-59825862152      0      0  -3000    0 WD         -59652
 7001554201184000 -2156289396 -4906196365 -4336540841  7357077283 48216991110-58272913094      0      0  -2000    0 WD         -18924
 7001554231184000 -2133043544 -4758889959 -4508950616  8138709983 49978252268-56656509483      0      0  -2000    0 WD         -10550
 7001554261184000 -2107466245 -4606381957 -4676418246  8911234310 51684410609-54978456486      0      0  -2000    0 WD         -29862
 7001554291184000 -2079586085 -4448840431 -4838761572  9673812621 53333634747-53240623570      0      0  -2000    0 WD         -57592
 7001554321184000 -2049434141 -4286438851 -4995804137 10425619579 54924158076-51444942148      0      0  -2000    0 WD         -49858
 7001554351184000 -2017043951 -4119355886 -5147375366 11165842934 56454280258-49593403259      0      0  -2000    0 WD         -59761
 7001554381184000 -1982451466 -3947775206 -5293310746 11893684205 57922368675-47688055276      0      0  -2000    0 WD         -64553
 7001554411184000 -1945695013 -3771885274 -5433451990 12608359261 59326859833-45731001649      0      0  -2000    0 WD         -71142
 7001554441184000 -1906815247 -3591879139 -5567647204 13309098816 60666260948-43724398686      0      0  -2000    0 WD         -76375
 7001554471184000 -1865855109 -3407954221 -5695751038 13995149239 61939151540-41670453042      0      0  -2000    0 WD         -76662
 7001554501184000 -1822859778 -3220312090 -5817624833 14665773694 63144184552-39571419204      0      0  -2000    0 WD         -79604
 7001554531184000 -1777876613 -3029158246 -5933136764 15320253151 64280087508-37429597102      0      0  -1000    0 WD         -75922
 7001554561184000 -1730955105 -2834701894 -6042161969 15957887116 65345663768-35247329310      0      0  -1000    0 WD         -78803
 7001554591184000 -1682146818 -2637155713 -6144582675 16577994188 66339793354-33026998172      0      0  -1000    0 WD         -79268
 7001554621184000 -1631505329 -2436735626 -6240288313 17179912649 67261433770-30771023209      0      0  -1000    0 WD         -66615
 7001554651184000 -1579086173 -2233660566 -6329175623 17763001132 68109620913-28481858346      0      0  -1000    0 WD         -66736
 7001554681184000 -1524946774 -2028152241 -6411148757 18326639218 68883469639-26161989068      0      0  -1000    0 WD         -74447
 7001554711184000 -1469146387 -1820434895 -6486119367 18870227922 69582174196-23813929816      0      0  -1000    0 WD         -70957
 7001554741184000 -1411746033 -1610735069 -6554006686 19393190052 70205008720-21440221231      0      0  -1000    0 WD         -64599
 7001554771184000 -1352808430 -1399281361 -6614737608 19894970377 70751327382-19043427122      0      0  -1000    0 WD         -65753
 7001554801184000 -1292397927 -1186304190 -6668246747 20375035697 71220563689-16626131871      0      0      0    0 WD         -65656
 7001554831184000 -1230580442  -972035552 -6714476502 20832875074 71612230032-14190939629      0      0      0    0 WD         -66335
 7001554861184000 -1167423391  -756708789 -6753377111 21268000860 71925919178-11740473567      0      0      0    0 WD         -65426
 7001554891184000 -1102995615  -540558342 -6784906708 21679949839 72161305983 -9277372889      0      0      0    0 WD         -64286
 7001554921184000 -1037367308  -323819501 -6809031365 22068283640 72318147701 -6804289300      0      0      0    0 WD         -57864
 7001554951184000  -970609943  -106728164 -6825725122 22432588461 72396284229 -4323883810      0      0      0    0 LD         -59994
 7001554981184000  -902796196   110479419 -6834970013 22772474730 72395638544 -1838823465      0      0      0    0 LD         -60122
 7001555011184000  -833999878   327566888 -6836756077 23087578044 72316215936   648222130      0      0      0    0 LA         -58475
 7001555041184000  -764295850   544298020 -6831081364 23377560258 72158101617  3134583322      0      0      0    0 LA         -12304
 7001555071184000  -693759951   760436967 -6817951931 23642109014 71921459168  5617590556      0      0      0    0 LA          20865
 7001555101184000  -622468917   975748488 -6797381845 23880937227 71606531828  8094573979      0      0      0    0 LA         -19276
 7001555131184000  -550500310  1189998196 -6769393180 24093783729 71213645440 10562864906      0      0      0    0 LA         -34275
 7001555161184000  -477932431  1402952809 -6734016011 24280415056 70743210995 13019800316      0      0      0    0 LA         -37158
 7001555191184000  -404844240  1614380407 -6691288385 24440627118 70195724036 15462729766      0      0      0    0 LA         -45000
 7001555221184000  -331315264  1824050675 -6641256272 24574244881 69571760906 17889020014      0      0      0    0 LA         -32804
 7001555251184000  -257425513  2031735148 -6583973519 24681120967 68871976275 20296056281      0      0      0    0 LA         -24119
 7001555281184000  -183255401  2237207440 -6519501785 24761134356 68097102078 22681242459      0      0      0    0 LA         -23080
 7001555311184000  -108885665  2440243478 -6447910494 24814190422 67247948226 25042000160      0      0   1000    0 LA         -33009
 7001555341184000   -34397284  2640621738 -6369276772 24840222744 66325405673 27375770966      0      0   1000    0 LA         -45291
 7001555371184000    40128609  2838123493 -6283685388 24839194244 65330446721 29680022971      0      0   1000    0 WA         -51874
 7001555401184000   114610812  3032533050 -6191228655 24811097174 64264121722 31952255685      0      0   1000    0 WA         -52882
 7001555431184000   188968144  3223637980 -6092006341 24755952961 63127555943 34190002046      0      0   1000    0 WA         -69050
 7001555461184000   263119532  3411229341 -5986125563 24673811699 61921948058 36390829410      0      0   1000    0 WA         -58066
 7001555491184000   336984095  3595101896 -5873700682 24564751607 60648570002 38552340838      0      0   1000    0 WA         -53578
 7001555521184000   410481228  3775054334 -5754853194 24428878958 59308766757 40672177315      0      0   1000    0 WA         -52082
 7001555551184000   483530689  3950889486 -5629711613 24266328130 57903955503 42748019962      0      0   2000    0 WA         -47944
 7001555581184000   556052680  4122414545 -5498411346 24077261750 56435625251 44777591988      0      0   2000    0 WA         -59528
 7001555611184000   627967935  4289441277 -5361094565 23861871022 54905336950 46758661928      0      0   2000    0 WA         -59886
 7001555641184000   699197801  4451786238 -5217910060 23620376049 53314721912 48689048109      0      0   2000    0 WA         -59725
 7001555671184000   769664335  4609270978 -5069013091 23353025906 51665478343 50566621645      0      0   2000    0 WA         -63099
 7001555701184000   839290378  4761722240 -4914565220 23060098264 49959368928 52389307334      0      0   2000    0 WA         -79895
 7001555731184000   907999651  4908972151 -4754734156 22741898729 48198220576 54155085261      0      0   2000    0 WA         -98986
 7001555761184000   975716831  5050858413 -4589693580 22398760226 46383923537 55861993972      0      0   2000    0 WA         -71076
 7001555791184000  1042367633  5187224493 -4419622964 22031042972 44518429307 57508132805      0      0   2000    0 WA         -72499
 7001555821184000  1107878897  5317919801 -4244707393 21639135245 42603749224 59091664092      0      0   2000    0 WA         -75480
 7001555851184000  1172178670  5442799869 -4065137361 21223453549 40641952260 60610816807      0      0   2000    0 WA         -52081
 7001555881184000  1235196287  5561726519 -3881108575 20784441413 38635161442 62063889050      0      0   2000    0 WA         -89579
 7001555911184000  1296862457  5674568017 -3692821741 20322568470 36585551726 63449248733      0      0   3000    0 WA        -139983
 7001555941184000  1357109332  5781199235 -3500482357 19838330248 34495349042 64765335815      0      0   3000    0 WA         -93333
 7001555971184000  1415870593  5881501791 -3304300486 19332247359 32366827518 66010665695      0      0   3000    0 WA         -95338
