 7001537761184000  -305303306 -1517251719 -6719312184-32187077710 68075095107-13915024828      0      0      0    0 WD 
 7001537791184000  -401233425 -1312030926 -6757382634-31760086213 68726091602-11463000628      0      0      0    0 WD 
 7001537821184000  -495826735 -1104971630 -6788077864-31296007915 69300630109 -8998653070      0      0      0    0 WD 
 7001537851184000  -588973225  -896304372 -6811364882-30795683474 69797945582 -6524635721      0      0      0    0 WD 
 7001537881184000  -680565470  -686261862 -6827218670-30259994758 70217357728 -4043610719      0      0      0    0 WD 
 7001537911184000  -770498750  -475078727 -6835622206-29689863469 70558271050 -1558245414      0      0      0    0 WD 
 7001537941184000  -858671167  -262991249 -6836566473-29086249460 70820174443   928789761      0      0      0    0 WA 
 7001537971184000  -944983759   -50237119 -6830050470-28450149271 71002641568  3414822503      0      0      0    0 WA 
 7001538001184000 -1029340607   162944821 -6816081213-27782594954 71105332251  5897180230      0      0      0    0 WA 
 7001538031184000 -1111648940   376314842 -6794673734-27084652722 71127994138  8373192565      0      0      0    0 LA 
 7001538061184000 -1191819234   589632591 -6765851068-26357421290 71070464256 10840194730      0      0      0    0 LA 
 7001538091184000 -1269765307   802657360 -6729644231-25602029981 70932669501 13295531994      0      0      0    0 LA 
 7001538121184000 -1345404411  1015148355 -6686092182-24819637026 70714624763 15736563451      0      0      0    0 LA 
 7001538151184000 -1418657313  1226864957 -6635241783-24011428376 70416430952 18160662788      0      0      0    0 LA 
 7001538181184000 -1489448377  1437566977 -6577147750-23178616432 70038275825 20565218200      0      0      0    0 LA 
 7001538211184000 -1557705644  1647014924 -6511872614-22322438404 69580435727 22947634181      0      0   1000    0 LA 
 7001538241184000 -1623360901  1854970269 -6439486662-21444155059 69043276648 25305334328      0      0   1000    0 LA 
 7001538271184000 -1686349752  2061195718 -6360067878-20545049811 68427255136 27635764960      0      0   1000    0 LA 
 7001538301184000 -1746611682  2265455482 -6273701869-19626427266 67732918210 29936399318      0      0   1000    0 WA 
 7001538331184000 -1804090121  2467515546 -6180481776-18689611049 66960902305 32204741205      0      0   1000    0 WA 
 7001538361184000 -1858732494  2667143938 -6080508178-17735940914 66111931490 34438327682      0      0   1000    0 WA 
 7001538391184000 -1910490266  2864110987 -5973888995-16766770446 65186815950 36634729677      0      0   1000    0 WA 
 7001538421184000 -1959318983  3058189583 -5860739381-15783466404 64186452672 38791552520      0      0   1000    0 WA 
 7001538451184000 -2005178310  3249155437 -5741181618-14787408087 63111826504 40906439133      0      0   1000    0 WA 
 7001538481184000 -2048032067  3436787348 -5615344999-13779985534 61964009615 42977073910      0      0   2000    0 WA 
 7001538511184000 -2087848257  3620867459 -5483365699-12762597396 60744160208 45001185607      0      0   2000    0 WA 
 7001538541184000 -2124599091  3801181517 -5345386635-11736649131 59453521494 46976549640      0      0   2000    0 WA 
 7001538571184000 -2158261002  3977519124 -5201557326-10703551345 58093420939 48900990618      0      0   2000    0 WA 
 7001538601184000 -2188814663  4149673989 -5052033740 -9664717925 56665269228 50772385226      0      0   2000    0 WA 
 7001538631184000 -2216244989  4317444178 -4896978131 -8621563998 55170558790 52588664896      0      0   2000    0 WA 
 7001538661184000 -2240541141  4480632353 -4736558879 -7575503971 53610862280 54347818111      0      0   2000    0 WA 
 7001538691184000 -2261696519  4639046014 -4570950303 -6527949718 51987831118 56047892719      0      0   2000    0 WA 
 7001538721184000 -2279708753  4792497731 -4400332493 -5480308955 50303193865 57686998322      0      0   2000    0 WA 
 7001538751184000 -2294579689  4940805373 -4224891111 -4433983490 48558754459 59263308738      0      0   2000    0 WA 
 7001538781184000 -2306315364  5083792330 -4044817198 -3390367225 46756389673 60775064397      0      0   2000    0 WA 
 7001538811184000 -2314925985  5221287730 -3860306974 -2350843707 44898046694 62220572850      0      0   2000    0 WA 
 7001538841184000 -2320425891  5353126648 -3671561635 -1316784415 42985743476 63598209494      0      0   3000    0 WA 
 7001538871184000 -2322833514  5479150316 -3478787144  -289547606 41021567754 64906422081      0      0   3000    0 WA 
 7001538901184000 -2322171342  5599206333 -3282194006   729523777 39007672740 66143733389      0      0   3000    0 WA 
 7001538931184000 -2318465864  5713148848 -3081997049  1739103918 36946275184 67308741129      0      0   3000    0 WA 
 7001538961184000 -2311747518  5820838759 -2878415191  2737885294 34839654926 68400120199      0      0   3000    0 WA 
 7001538991184000 -2302050639  5922143894 -2671671204  3724580325 32690152536 69416626610      0      0   3000    0 WA 
 7001539021184000 -2289413389  6016939187 -2461991467  4697923680 30500164695 70357100615      0      0   3000    0 WA 
 7001539051184000 -2273877691  6105106843 -2249605710  5656674009 28272139718 71220467136      0      0   3000    0 WA 
 7001539081184000 -2255489155  6186536485 -2034746765  6599615447 26008575472 72005735672      0      0   3000    0 WA 
 7001539111184000 -2234296996  6261125300 -1817650302  7525559720 23712017004 72712001524      0      0   3000    0 WA 
 7001539141184000 -2210353954  6328778180 -1598554580  8433347555 21385053575 73338446139      0      0   3000    0 WA 
 7001539171184000 -2183716198  6389407848 -1377700180  9321849170 19030317542 73884338360      0      0   3000    0 WA 
 7001539201184000 -2154443245  6442934984 -1155329744 10189965886 16650480527 74349038529      0      0   3000    0 WA 
 7001539231184000 -2122597853  6489288333  -931687694 11036633268 14248246865 74731997303      0      0   3000    0 LA 
 7001539261184000 -2088245924  6528404806  -707019968 11860822505 11826355273 75032752177      0      0   3000    0 WA 
 7001539291184000 -2051456391  6560229580  -481573757 12661539847  9387580044 75250933509      0      0   3000    0 WA 
 7001539321184000 -2012301116  6584716203  -255597215 13437827777  6934722572 75386269760      0      0   3000    0 WA 
 7001539351184000 -1970854774  6601826655   -29339162 14188767576  4470604642 75438586014      0      0   3000    0 WA 
 7001539381184000 -1927194738  6611531409   196951199 14913481292  1998065396 75407803042      0      0   3000    0 WA 
 7001539411184000 -1881400950  6613809478   423024570 15611132878  -480042265 75293937331      0      0   3000    0 WA 
 7001539441184000 -1833555798  6608648449   648631849 16280928950 -2960855800 75097100851      0      0   3000    0 WA 
 7001539471184000 -1783743983  6596044506   873524408 16922119699 -5441506929 74817500348      0      0   3000    0 WA 
 7001539501184000 -1732052392  6576002441  1097454385 17533999984 -7919124977 74455436571      0      0   3000    0 WA 
 7001539531184000 -1678569955  6548535659  1320174955 18115910271-10390840114 74011303562      0      0   3000    0 LA 
 7001539561184000 -1623387515  6513666169  1541440620 18667237354-12853786468 73485588043      0      0   3000    0 LA 
 7001539591184000 -1566597682  6471424568  1761007477 19187414969-15305105543 72878869327      0      0   3000    0 LA 
 7001539621184000 -1508294695  6421850010  1978633501 19675924279-17741950640 72191818738      0      0   3000    0 LA 
 7001539651184000 -1448574277  6364990170  2194078816 20132293973-20161490619 71425197688      0      0   3000    0 LA 
 7001539681184000 -1387533496  6300901186  2407105964 20556100416-22560911986 70579856571      0      0   3000    0 LA 
 7001539711184000 -1325270615  6229647610  2617480172 20946968442-24937422171 69656734897      0      0   3000    0 LA 
 7001539741184000 -1261884951  6151302332  2824969618 21304572175-27288253955 68656859993      0      0   3000    0 LA 
 7001539771184000 -1197476724  6065946504  3029345689 21628635557-29610668696 67581345024      0      0   3000    0 LA 
 7001539801184000 -1132146906  5973669445  3230383242 21918932348-31901959377 66431387365      0      0   3000    0 LA 
 7001539831184000 -1065997076  5874568546  3427860848 22175284570-34159453090 65208266795      0      0   3000    0 LA 
 7001539861184000  -999129275  5768749162  3621561040 22397561529-36380513165 63913345486      0      0   3000    0 LA 
 7001539891184000  -931645865  5656324498  3811270562 22585681730-38562543499 62548068372      0      0   3000    0 LA 
 7001539921184000  -863649374  5537415482  3996780618 22739614262-40702994041 61113961453      0      0   3000    0 LA 
 7001539951184000  -795242350  5412150615  4177887102 22859378470-42799365810 59612628383      0      0   3000    0 LA 
 7001539981184000  -726527204  5280665813  4354390837 22945043682-44849213552 58045746423      0      0   2000    0 LA 
 7001540011184000  -657606069  5143104248  4526097778 22996728656-46850148429 56415063615      0      0   2000    0 LA 
 7001540041184000  -588580647  4999616167  4692819229 23014600945-48799840656 54722393870      0      0   2000    0 LA 
 7001540071184000  -519552063  4850358721  4854372028 22998875619-50696017872 52969613335      0      0   2000    0 LA 
 7001540101184000  -450620731  4695495793  5010578737 22949813751-52536464629 51158662340      0      0   2000    0 LA 
 7001540131184000  -381886212  4535197820  5161267836 22867721926-54319026928 49291546828      0      0   2000    0 LA 
 7001540161184000  -313447079  4369641605  5306273920 22752951949-56041617703 47370335596      0      0   2000    0 LA 
 7001540191184000  -245400783  4199010105  5445437879 22605900208-57702219631 45397156381      0      0   2000    0 LA 
 7001540221184000  -177843520  4023492224  5578607073 22427007396-59298887337 43374193646      0      0   2000    0 LA 
 7001540251184000  -110870097  3843282588  5705635494 22216757882-60829750761 41303685505      0      0   2000    0 LA 
